   4880.00   0.54364

   4890.00   0.54368

   4900.00   0.54371

   4910.00   0.54375

   4920.00   0.54379

   4930.00   0.54382

   4940.00   0.54386

   4950.00   0.54390

   4960.00   0.54393

   4970.00   0.54397

   4980.00   0.54400

   4990.00   0.54404

   5000.00   0.54407

   5010.00   0.54411

   5020.00   0.54414

   5030.00   0.54418

   5040.00   0.54421

   5050.00   0.54424

   5060.00   0.54428

   5070.00   0.54431

   5080.00   0.54435

   5090.00   0.54438

   5100.00   0.54441

   5110.00   0.54445

   5120.00   0.54448

   5130.00   0.54451

   5140.00   0.54454

   5150.00   0.54458

   5160.00   0.54461

   5170.00   0.54464

   5180.00   0.54467

   5190.00   0.54470

   5200.00   0.54474

   5210.00   0.54477

   5220.00   0.54480

   5230.00   0.54483

   5240.00   0.54486

   5250.00   0.54489

   5260.00   0.54492

   5270.00   0.54495

   5280.00   0.54498

   5290.00   0.54501

   5300.00   0.54504

   5310.00   0.54507

   5320.00   0.54510

   5330.00   0.54513

   5340.00   0.54516

   5350.00   0.54519

   5360.00   0.54522

   5370.00   0.54525

   5380.00   0.54528

   5390.00   0.54531

   5400.00   0.54533

   5410.00   0.54536

   5420.00   0.54539

   5430.00   0.54542

   5440.00   0.54545

   5450.00   0.54547

   5460.00   0.54550

   5470.00   0.54553

   5480.00   0.54556

   5490.00   0.54558

   5500.00   0.54561

   5510.00   0.54564

   5520.00   0.54566

   5530.00   0.54569

   5540.00   0.54572

   5550.00   0.54574

   5560.00   0.54577

   5570.00   0.54579

   5580.00   0.54582

   5590.00   0.54585

   5600.00   0.54587

   5610.00   0.54590

   5620.00   0.54592

   5630.00   0.54595

   5640.00   0.54597

   5650.00   0.54600

   5660.00   0.54602

   5670.00   0.54605

   5680.00   0.54607

   5690.00   0.54610

   5700.00   0.54612

   5710.00   0.54614

   5720.00   0.54617

   5730.00   0.54619

   5740.00   0.54621

   5750.00   0.54624

   5760.00   0.54626

   5770.00   0.54628

   5780.00   0.54631

   5790.00   0.54633

   5800.00   0.54635

   5810.00   0.54638

   5820.00   0.54640

   5830.00   0.54642

   5840.00   0.54644

   5850.00   0.54647

   5860.00   0.54649

   5870.00   0.54651

   5880.00   0.54653

   5890.00   0.54655

   5900.00   0.54657

   5910.00   0.54660

   5920.00   0.54662

   5930.00   0.54664

   5940.00   0.54666

   5950.00   0.54668

   5960.00   0.54670

   5970.00   0.54672

   5980.00   0.54674

   5990.00   0.54676

   6000.00   0.54678

   6010.00   0.54680

   6020.00   0.54682

   6030.00   0.54684

   6040.00   0.54686

   6050.00   0.54688

